subnet,count,variance,range,min_diff,max_diff,variance_diff,95th_diff,5th_diff,mean_diff,variance_diff_p,max_diff_p,min_diff_p,95th_diff_p,5th_diff_p,mean_diff_p,count_type_1_or_3,variance_type_1_or_3,range_type_1_or_3,min_diff_type_1_or_3,max_diff_type_1_or_3,variance_diff_type_1_or_3,95th_diff_type_1_or_3,5th_diff_type_1_or_3,mean_diff_type_1_or_3,variance_diff_p_type_1_or_3,max_diff_p_type_1_or_3,min_diff_p_type_1_or_3,95th_diff_p_type_1_or_3,5th_diff_p_type_1_or_3,mean_diff_p_type_1_or_3,iid_macderived_ratio,iid_really_macderived_ratio,iid_lowbyte_ratio,iid_embeddedipv4_32_ratio,iid_embeddedipv4_64_ratio,iid_pattern_bytes_ratio,iid_random_ratio,iid_really_macderived_over_total_ratio
2405:205:1088::/48,1577,19588882.68386753,97399.0,9.0,97399.0,19588882.68386753,3460.7999999999993,212.0,1252.6062143310082,78652656.81700724,88681.32,4.0,229.2599999999983,8.0,983.4973737373738,1577,19588882.68386753,97399.0,9.0,97399.0,19588882.68386753,3460.7999999999993,212.0,1252.6062143310082,78652656.81700724,88681.32,4.0,229.2599999999983,8.0,983.4973737373738,0.10526315789473684,0.0,0.014584654407102092,0.6410906785034877,0.0,0.0,0.23906150919467342,0.0
2800:ac:8002::/48,6645,256977139.97780478,959697.0,18.0,959697.0,256977139.97780478,4295.799999999992,258.5999999999999,2166.6168547780285,8823999774.879173,939542.4400000001,7.0,406.99999999999693,10.0,9693.272727272728,6645,256977139.97780478,959697.0,18.0,959697.0,256977139.97780478,4295.799999999992,258.5999999999999,2166.6168547780285,8823999774.879173,939542.4400000001,7.0,406.99999999999693,10.0,9693.272727272728,0.10293453724604966,0.0013544018058690745,0.0,0.0,0.0,0.7414597441685478,0.1542513167795335,0.012987012987012988
2409:4072:e8d::/48,1457,133172799.79515171,308767.0,2.0,308767.0,133172799.79515171,3518.8,218.0,1513.663006177076,899010719.029653,299916.48,4.0,231.5839999999985,7.927999999999963,3118.4444444444443,1457,133172799.79515171,308767.0,2.0,308767.0,133172799.79515171,3518.8,218.0,1513.663006177076,899010719.029653,299916.48,4.0,231.5839999999985,7.927999999999963,3118.4444444444443,0.06588881262868909,0.0006863417982155113,0.002745367192862045,0.6115305422100206,0.0,0.0,0.3191489361702128,0.010309278350515464
2409:4081:8697::/48,1143,36969353.637062,174196.0,14.0,174196.0,36969353.637062,3501.7999999999997,235.29999999999998,1343.6789151356081,268192096.19935292,163764.42,3.0,280.28000000000037,7.940000000000003,1759.0319191919193,1143,36969353.637062,174196.0,14.0,174196.0,36969353.637062,3501.7999999999997,235.29999999999998,1343.6789151356081,268192096.19935292,163764.42,3.0,280.28000000000037,7.940000000000003,1759.0319191919193,0.012248468941382326,0.0,0.014873140857392825,0.6701662292213474,0.0,0.0,0.3027121609798775,0.0
2a02:cb80:4149::/48,2062,33112699.263953477,90520.0,2.0,90520.0,33112699.263953477,5104.14999999999,196.29999999999995,2045.9636275460718,44836717.03203201,66015.86000000003,6.349999999999909,618.2839999999902,8.736000000000024,913.8423232323232,2062,33112699.263953477,90520.0,2.0,90520.0,33112699.263953477,5104.14999999999,196.29999999999995,2045.9636275460718,44836717.03203201,66015.86000000003,6.349999999999909,618.2839999999902,8.736000000000024,913.8423232323232,0.07419980601357905,0.0,0.0,0.0,0.0,0.0,0.925800193986421,0.0
2001:b400:e25b::/48,2122,305727167.8847138,489378.0,10.0,489378.0,305727167.8847138,3890.8999999999996,325.0,2603.9326107445804,2182891176.163896,467323.21,6.0,674.4339999999968,13.0,4942.636363636364,2121,305868948.39589024,489378.0,10.0,489378.0,305868948.39589024,3891.0,325.0,2604.987741631306,2182816331.0419087,467315.19999999984,6.0,674.3799999999965,13.480000000000029,4942.636363636364,0.11173974540311174,0.0,0.000471253534401508,0.0,0.0,0.0,0.8882602545968883,0.0
2a02:4540:a5::/48,10475,436877129.19823045,1933907.0,1.0,1933907.0,436877129.19823045,3441.2999999999993,155.0,1565.5429116945108,36927306786.161224,1921855.88,5.0,352.05800000000113,6.0,19534.040404040403,10469,437126645.2058699,1933907.0,1.0,1933907.0,437126645.2058699,3441.6000000000004,155.0,1566.2427165918425,36926466242.66992,1921834.1600000001,5.0,356.36000000000263,6.560000000000127,19534.040404040403,0.19113573407202217,0.0002865603209475595,0.0005727923627684964,0.0,0.00019104021396503963,0.4319419237749546,0.3764447416181106,0.0014970059880239522
2409:40e0:59::/48,9215,373035797.4326818,1725165.0,3.0,1725165.0,373035797.4326818,3546.2999999999993,198.0,1555.4563212154096,29393101411.11651,1714628.54,5.0,243.2459999999988,7.0,17425.434343434343,9215,373035797.4326818,1725165.0,3.0,1725165.0,373035797.4326818,3546.2999999999993,198.0,1555.4563212154096,29393101411.11651,1714628.54,5.0,243.2459999999988,7.0,17425.434343434343,0.2812805208898535,0.0,0.0,0.0002170374389582203,0.0002170374389582203,0.6283233857840478,0.08996201844818232,0.0
2404:3100:1c82::/48,6364,188785412.8148144,741858.0,8.0,741858.0,188785412.8148144,4745.249999999986,213.0,1888.5524827152733,5255488748.898342,725123.15,6.0,775.6799999999914,7.0,7493.040404040404,6364,188785412.8148144,741858.0,8.0,741858.0,188785412.8148144,4745.249999999986,213.0,1888.5524827152733,5255488748.898342,725123.15,6.0,775.6799999999914,7.0,7493.040404040404,0.18101822752985544,0.0,0.0,0.0,0.0,0.6706473915776241,0.14833438089252043,0.0
2409:4081:ad8f::/48,2431,5738467.928174419,45345.0,1.0,45345.0,5738467.928174419,3415.5,225.0,1086.4878650761004,13523040.899108285,36555.80000000005,5.0,239.54999999999927,8.44000000000002,457.5262626262626,2431,5738467.928174419,45345.0,1.0,45345.0,5738467.928174419,3415.5,225.0,1086.4878650761004,13523040.899108285,36555.80000000005,5.0,239.54999999999927,8.44000000000002,457.5262626262626,0.009461127108185932,0.0,0.0024681201151789387,0.6758535582064994,0.0,0.0,0.31221719457013575,0.0
2409:4070:2087::/48,1829,67491652.52765584,252166.0,2.0,252166.0,67491652.52765584,3415.6,246.0,1335.7807545106616,591678865.6684296,243303.84,4.1200000000000045,169.32799999999693,8.0,2546.548686868687,1828,67528055.60887071,252166.0,2.0,252166.0,67528055.60887071,3415.6499999999996,246.0,1336.312910284464,591668983.8505056,243301.81,4.270000000000039,169.50199999999955,7.898000000000025,2546.549292929293,0.04048140043763676,0.0005470459518599562,0.01202843083652269,0.6329321663019694,0.0,0.0,0.31455142231947486,0.013333333333333334
2001:999:251::/48,4663,241275690.0685528,719549.0,6.0,719549.0,241275690.0685528,3648.0,306.0,1713.059189363071,5098439022.360523,714121.26,8.0,129.92999999999952,10.0,7267.383838383838,4651,241892852.04332575,719549.0,6.0,719549.0,241892852.04332575,3649.0,307.0,1716.7561814663513,5097966465.559738,714088.5,9.0,130.34999999999985,10.0,7267.383838383838,0.13523973339066866,0.0032251128789507633,0.0025734505683036673,0.0,0.0,0.0,0.8615351537303806,0.023291925465838508
2a02:9130:2ed::/48,2908,84731301.65745355,416829.0,2.0,416829.0,84731301.65745355,4469.3,248.0,1262.8796423658873,1692797029.6992471,411507.92,6.0,386.8059999999964,7.791999999999973,4209.818181818182,2908,84731301.65745355,416829.0,2.0,416829.0,84731301.65745355,4469.3,248.0,1262.8796423658873,1692797029.6992471,411507.92,6.0,386.8059999999964,7.791999999999973,4209.818181818182,0.09972489683631362,0.0,0.0,0.0,0.0,0.0,0.9002751031636864,0.0
2409:4089:bd8d::/48,1501,6532418.770967256,61068.0,13.0,61068.0,6532418.770967256,3563.0,237.0,1073.504330446369,29923952.25609631,54721.0,4.0,265.1999999999997,8.0,616.1919191919192,1501,6532418.770967256,61068.0,13.0,61068.0,6532418.770967256,3563.0,237.0,1073.504330446369,29923952.25609631,54721.0,4.0,265.1999999999997,8.0,616.1919191919192,0.009327115256495669,0.0,0.001998667554963358,0.6975349766822119,0.0,0.0006662225183211193,0.290473017988008,0.0
2001:b400:e525::/48,1328,38799646.82542597,167624.0,4.0,167624.0,38799646.82542597,2464.549999999972,268.0,1175.4231927710844,255454143.62487113,159873.03999999998,4.319999999999993,370.28999999999235,8.490000000000009,1692.7070707070707,1328,38799646.82542597,167624.0,4.0,167624.0,38799646.82542597,2464.549999999972,268.0,1175.4231927710844,255454143.62487113,159873.03999999998,4.319999999999993,370.28999999999235,8.490000000000009,1692.7070707070707,0.17093373493975902,0.0,0.0,0.0,0.0,0.0,0.829066265060241,0.0
2001:44c8:4480::/48,15524,195390888.93199757,1047853.0,2.0,1047853.0,195390888.93199757,3587.8499999999985,218.0,1648.5747230095337,10666989975.245907,1032978.4299999998,5.0,328.81999999999874,7.0,10583.90909090909,15517,195478439.85287094,1047853.0,2.0,1047853.0,195478439.85287094,3588.0,218.0,1649.0409228588,10666350669.01058,1032947.5599999999,5.0,328.5399999999988,7.0,10583.90909090909,0.09144808919249856,0.0,0.0004509147127029116,0.0,0.0,0.007411226396855062,0.9011406844106464,0.0
2001:44c8:4113::/48,9415,266091327.06902042,738205.0,7.0,738205.0,266091327.06902036,3581.0,220.0,1722.9744025491239,5250516396.48493,724743.1,5.0,438.4339999999992,6.976000000000022,7456.171717171717,9413,266147346.81373417,738205.0,7.0,738205.0,266147346.81373417,3581.0,220.0,1723.305641134601,5250511896.423832,724742.8,5.0,440.8719999999873,6.927999999999929,7456.171717171717,0.09879953256135132,0.0,0.0003186404673393521,0.0,0.0,0.6425156698183363,0.2585785615637948,0.0
2400:9800:441::/48,1523,13453349.831452852,76887.0,12.0,76887.0,13453349.831452852,3420.399999999999,128.0,924.43007222587,49385685.399946004,70275.96000000002,3.0,230.41999999999973,5.17400000000003,776.3692929292929,1522,13461815.876124334,76887.0,12.0,76887.0,13461815.876124334,3420.7000000000003,128.0,924.9250985545335,49375103.69631998,70268.28000000003,3.17999999999995,230.46000000000043,5.0,776.369494949495,0.10709592641261498,0.0,0.0006565988181221273,0.0,0.0,0.7766097240473062,0.11629434954007885,0.0
2401:4900:38fb::/48,4352,63408828.67398599,261753.0,0.0,261753.0,63408828.67398599,3338.399999999998,217.0,1452.7814797794117,607686967.2926008,246540.26,6.0,203.6169999999977,8.663000000000022,2643.4848484848485,4351,63423082.09261029,261753.0,0.0,261753.0,63423082.09261029,3339.0,217.0,1453.0526315789473,607685035.9315885,246540.0,6.5,204.14999999999876,8.7,2643.4848484848485,0.09515054010572283,0.00022983222247759135,0.00022977941176470588,0.005515973339462192,0.00022983222247759135,0.5690645828545162,0.3298092392553436,0.0024096385542168677
2409:4070:2d32::/48,1294,40913835.911208875,161914.0,19.0,161914.0,40913835.911208875,3381.499999999999,247.0,1288.9451313755796,244102651.1071993,156291.09,3.590000000000032,195.65699999999993,8.477000000000022,1635.051919191919,1294,40913835.911208875,161914.0,19.0,161914.0,40913835.911208875,3381.499999999999,247.0,1288.9451313755796,244102651.1071993,156291.09,3.590000000000032,195.65699999999993,8.477000000000022,1635.051919191919,0.10819165378670788,0.0,0.0015455950540958269,0.634466769706337,0.0,0.0,0.25579598145285937,0.0
2001:b400:e239::/48,2023,168173665.565422,411747.0,13.0,411747.0,168173665.565422,3817.2999999999993,316.6,2232.4265941670787,1486471493.5396032,385553.06000000006,7.220000000000027,629.965999999997,11.393999999999982,4158.464646464647,2021,168337998.93745056,411747.0,13.0,411747.0,168337998.93745056,3818.0,318.0,2233.725383473528,1486255549.2119834,385524.6000000001,7.199999999999989,626.9599999999951,12.079999999999938,4158.464646464647,0.16476991588322612,0.0,0.0009886307464162135,0.0,0.0,0.0,0.8352300841167739,0.0
2a02:1406:f::/48,2672,4346291.921881029,43104.0,6.0,43104.0,4346291.921881029,4400.249999999999,237.64999999999998,1351.8843562874251,12572293.549961574,35457.07,8.509999999999991,308.5849999999958,11.54699999999986,434.9120202020202,2635,4392761.08672123,43104.0,6.0,43104.0,4392761.08672123,4409.399999999998,241.0,1364.8671726755217,12558112.453731498,35450.78,8.480000000000018,405.5099999998998,12.0,434.91575757575754,0.05275142314990512,0.0015180265654648956,0.3259730538922156,0.35332068311195447,0.0,0.0,0.27590132827324476,0.027972027972027972
2a00:1fa1:842d::/48,1416,4090886498.0251617,1747942.0,6.0,1747942.0,4090886498.0251617,4112.0,213.0,4446.233757062147,29831491308.095585,1727439.35,4.0,404.6250000000011,6.33999999999998,17655.56111111111,1416,4090886498.0251617,1747942.0,6.0,1747942.0,4090886498.0251617,4112.0,213.0,4446.233757062147,29831491308.095585,1727439.35,4.0,404.6250000000011,6.33999999999998,17655.56111111111,0.1327683615819209,0.0,0.0,0.00423728813559322,0.0,0.6440677966101694,0.2189265536723164,0.0
2409:4081:889a::/48,1048,28091778.705253758,145275.0,2.0,145275.0,28091778.705253758,3473.0,224.14999999999995,1325.168893129771,174484786.2950672,131999.40000000002,4.46999999999997,263.9579999999983,8.181999999999993,1467.0255555555555,1048,28091778.705253758,145275.0,2.0,145275.0,28091778.705253758,3473.0,224.14999999999995,1325.168893129771,174484786.2950672,131999.40000000002,4.46999999999997,263.9579999999983,8.181999999999993,1467.0255555555555,0.015267175572519083,0.0,0.01812977099236641,0.6431297709923665,0.0,0.0,0.3234732824427481,0.0
2803:c800:4138::/48,2745,50797036.12515878,211576.0,3.0,211576.0,50797036.12515878,3236.199999999999,176.0,1492.7508196721312,366608822.90409684,191285.0,6.839999999999918,290.83999999999264,8.803999999999984,2136.8440404040402,2745,50797036.12515878,211576.0,3.0,211576.0,50797036.12515878,3236.199999999999,176.0,1492.7508196721312,366608822.90409684,191285.0,6.839999999999918,290.83999999999264,8.803999999999984,2136.8440404040402,0.058287795992714025,0.0,0.0,0.0,0.0,0.009836065573770493,0.9318761384335155,0.0
2a02:9130:1b8::/48,3266,102516267.44943479,422415.0,8.0,422415.0,102516267.44943479,4408.25,245.0,1215.3227189222291,1739256227.312908,417115.85,4.0,377.93999999999915,7.0,4266.263131313131,3266,102516267.44943479,422415.0,8.0,422415.0,102516267.44943479,4408.25,245.0,1215.3227189222291,1739256227.312908,417115.85,4.0,377.93999999999915,7.0,4266.263131313131,0.09277403551745254,0.0,0.0,0.0,0.0,0.0,0.9072259644825474,0.0
2401:4900:80cb::/48,3351,86889402.63688874,367749.0,0.0,367749.0,86889402.63688874,3359.5,166.0,1537.2646971053416,1215395808.613407,348669.0,5.0,203.69999999999598,7.999999999999983,3714.318181818182,3351,86889402.63688874,367749.0,0.0,367749.0,86889402.63688874,3359.5,166.0,1537.2646971053416,1215395808.613407,348669.0,5.0,203.69999999999598,7.999999999999983,3714.318181818182,0.15786332438078185,0.0,0.0,0.5747538048343778,0.0,0.001193673530289466,0.26618919725455087,0.0
2001:14bb:119::/48,6091,136947944.602126,568818.0,5.0,568818.0,136947944.602126,3745.5,261.0,1641.8497783615169,3156434594.7490754,561913.7,8.599999999999909,184.17999999999998,11.490000000000032,5744.859595959596,5917,140927544.8502931,568818.0,5.0,568818.0,140927544.8502931,3781.2,268.4,1675.7361838769648,3155295485.792659,561813.44,9.0,209.6679999999986,11.628000000000076,5744.79797979798,0.12979550447862093,0.0033800912624640865,0.05926777212280414,0.5448707115092107,0.0,0.0,0.29034983944566506,0.025380710659898477
2a02:9b0:4006::/48,2527,53368943.47033145,271742.0,6.0,271742.0,53368943.47033145,5585.799999999983,194.89999999999998,2221.9758607043927,622183128.5209955,249473.44000000018,5.759999999999991,823.9239999999813,9.22399999999999,2744.4115151515152,2525,53407695.085961506,271742.0,6.0,271742.0,53407695.085961506,5595.199999999974,195.0,2223.6451485148514,622099456.9894233,249456.5600000002,5.0,830.7279999999744,9.215999999999951,2744.411717171717,0.10534653465346534,0.0,0.0007914523149980214,0.0,0.0,0.0,0.8946534653465347,0.0
2001:14bb:11b::/48,6151,103807370.77339205,551294.0,4.0,551294.0,103807370.77339205,3798.5,260.0,1502.527393919688,2959798045.482094,544132.5,8.0,188.0499999999999,11.349999999999682,5567.848484848485,5955,107175767.82610606,551290.0,13.0,551290.0,107175767.82610606,3811.9000000000005,265.0,1533.0206549118388,2959515193.2194185,544106.88,9.0,186.70399999999944,11.679999999999994,5567.80808080808,0.12644836272040302,0.0041981528127623844,0.0634043245000813,0.5476070528967254,0.0,0.0,0.28916876574307304,0.032133676092544985
2409:4060:2d8f::/48,4630,37072840.28123596,248197.0,1.0,248197.0,37072840.28123596,3462.55,229.0,1189.810151187905,571218777.8319819,239056.57,5.0,277.1900000000203,7.0,2506.4920202020203,4630,37072840.28123596,248197.0,1.0,248197.0,37072840.28123596,3462.55,229.0,1189.810151187905,571218777.8319819,239056.57,5.0,277.1900000000203,7.0,2506.4920202020203,0.03347732181425486,0.0,0.0021598272138228943,0.6254859611231102,0.0,0.00021598272138228941,0.3386609071274298,0.0
2605:8d80:566::/48,2189,496686047.8510558,1042676.0,12.0,1042676.0,496686047.8510558,3596.2,262.2,1512.737322978529,10769246930.143194,1037850.76,7.0,282.0640000000004,10.776000000000016,10531.536565656566,2189,496686047.8510558,1042676.0,12.0,1042676.0,496686047.8510558,3596.2,262.2,1512.737322978529,10769246930.143194,1037850.76,7.0,282.0640000000004,10.776000000000016,10531.536565656566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
2409:4088:9bbe::/48,1889,3497942498.9160843,2563684.0,2.0,2563684.0,3497942498.9160843,3434.799999999995,216.2,2456.2869242985707,65266742574.990326,2554950.72,5.239999999999952,236.38000000000213,7.195999999999981,25895.383838383837,1889,3497942498.9160843,2563684.0,2.0,2563684.0,3497942498.9160843,3434.799999999995,216.2,2456.2869242985707,65266742574.990326,2554950.72,5.239999999999952,236.38000000000213,7.195999999999981,25895.383838383837,0.004235044997353097,0.0,0.0031762837480148226,0.6776071995764955,0.0,0.0,0.31498147167813656,0.0
2804:388:e051::/48,1721,14173814.837539192,86297.0,32.0,86297.0,14173814.837539192,6714.0,205.0,1437.0185938407903,58773472.845260695,76704.6,6.0,497.42000000000013,8.399999999999983,871.1717171717172,1721,14173814.837539192,86297.0,32.0,86297.0,14173814.837539192,6714.0,205.0,1437.0185938407903,58773472.845260695,76704.6,6.0,497.42000000000013,8.399999999999983,871.1717171717172,0.07321324811156305,0.0,0.0,0.002905287623474724,0.0,0.6519465427077281,0.27193492155723414,0.0
2001:b400:e20b::/48,2448,195625008.08386737,443856.0,16.0,443856.0,195625008.08386737,3736.500000000001,327.1,2176.330065359477,1834627713.8263125,428451.18999999994,10.0,545.9019999999799,13.428999999999997,4482.611414141414,2446,195782948.30028504,443856.0,16.0,443856.0,195782948.30028504,3737.5,327.0,2177.6050695012264,1834596452.9595368,428447.64999999997,9.799999999999955,555.5699999999712,13.419999999999996,4482.611616161616,0.15780866721177433,0.0,0.0008169934640522876,0.0,0.0,0.0,0.8421913327882257,0.0
2001:44c8:40e0::/48,484,10565192.564459395,43706.0,4.0,43706.0,10565192.564459395,3592.4999999999995,251.45,1319.2603305785124,11533261.441890037,33559.18999999993,1.8299999999999272,321.4020000000029,5.829999999999984,441.2073737373737,484,10565192.564459395,43706.0,4.0,43706.0,10565192.564459395,3592.4999999999995,251.45,1319.2603305785124,11533261.441890037,33559.18999999993,1.8299999999999272,321.4020000000029,5.829999999999984,441.2073737373737,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.9834710743801653,0.0
2a00:1fa3:811::/48,2218,528444849.3247606,843187.0,0.0,843187.0,528444849.3247606,3364.2500000000014,210.55,2033.3872858431018,6948592006.562656,833709.3700000001,6.079999999999927,421.56000000000057,9.794999999999987,8516.63292929293,2218,528444849.3247606,843187.0,0.0,843187.0,528444849.3247606,3364.2500000000014,210.55,2033.3872858431018,6948592006.562656,833709.3700000001,6.079999999999927,421.56000000000057,9.794999999999987,8516.63292929293,0.10640216411181244,0.0,0.0,0.0,0.0004508566275924256,0.0,0.8931469792605952,0.0
2001:b400:e78d::/48,3828,507507985.33977866,1312281.0,15.0,1312281.0,507507985.33977866,3460.2999999999993,330.0,1879.719435736677,16869725384.619848,1299020.51,7.339999999999918,905.7540000000297,9.0,13254.777777777777,3828,507507985.33977866,1312281.0,15.0,1312281.0,507507985.33977866,3460.2999999999993,330.0,1879.719435736677,16869725384.619848,1299020.51,7.339999999999918,905.7540000000297,9.0,13254.777777777777,0.12486938349007315,0.0,0.0,0.0,0.0,0.0,0.8751306165099269,0.0
2401:ba80:a126::/48,2536,1883418813.6345038,2071526.0,18.0,2071526.0,1883418813.6345038,4663.75,203.0,3186.76261829653,41353858554.751915,2033928.1999999997,5.0,752.4649999999939,7.0,20923.989393939395,2536,1883418813.6345038,2071526.0,18.0,2071526.0,1883418813.6345038,4663.75,203.0,3186.76261829653,41353858554.751915,2033928.1999999997,5.0,752.4649999999939,7.0,20923.989393939395,0.15970031545741326,0.0,0.011041009463722398,0.0,0.0,0.0,0.8292586750788643,0.0
2409:4063:6c10::/48,1999,21205263.83026834,132997.0,1.0,132997.0,21205263.83026834,3682.4999999999995,252.0,1309.2986493246624,153884807.63184944,124090.1,4.0,294.2299999999984,8.842000000000008,1342.930303030303,1998,21215106.74976308,132997.0,1.0,132997.0,21215106.74976308,3682.749999999999,252.0,1309.9194194194195,153878907.75035694,124087.65000000001,4.100000000000023,287.49500000000455,8.793000000000017,1342.930808080808,0.1086086086086086,0.0005005005005005005,0.00400200100050025,0.6561561561561562,0.0,0.0,0.23123123123123124,0.0045871559633027525
2409:4056:d91::/48,2056,26350495.282640334,171115.0,5.0,171115.0,26350495.282640334,3497.0,229.25,1183.0821984435797,272457323.858969,165116.55,4.0,158.67499999999825,7.175,1727.8631313131311,2056,26350495.282640334,171115.0,5.0,171115.0,26350495.282640334,3497.0,229.25,1183.0821984435797,272457323.858969,165116.55,4.0,158.67499999999825,7.175,1727.8631313131311,0.046206225680933855,0.0,0.0024319066147859923,0.6512645914396887,0.0,0.0,0.30009727626459143,0.0
2a00:1fa0:c635::/48,974,7125368.061754494,63895.0,16.0,63895.0,7125368.061754494,3290.1499999999974,137.95,955.3665297741273,32732769.584028833,57240.82,2.6200000000000045,591.404000000002,5.246000000000009,645.0054545454545,974,7125368.061754494,63895.0,16.0,63895.0,7125368.061754494,3290.1499999999974,137.95,955.3665297741273,32732769.584028833,57240.82,2.6200000000000045,591.404000000002,5.246000000000009,645.0054545454545,0.11806981519507187,0.0,0.0,0.002053388090349076,0.0,0.6427104722792608,0.23716632443531827,0.0
2001:44c8:4150::/48,5420,91875844.63541476,504293.0,9.0,504293.0,91875844.63541476,3511.0,214.0,1328.3505535055351,2430060910.920392,493045.64999999997,5.0,261.86000000000183,7.0,5093.404040404041,5417,91926269.57880409,504293.0,9.0,504293.0,91926269.57880409,3511.0,214.0,1328.8495477201402,2430050233.355879,493044.6,5.0,260.4559999999992,6.904000000000019,5093.404040404041,0.10928558242569689,0.0,0.0005535055350553505,0.0,0.0,0.00018460402436773122,0.8905298135499354,0.0
2001:b400:e4d8::/48,1224,509533722.685505,785595.0,2.0,785595.0,509533722.685505,3455.7,270.79999999999995,1738.549019607843,6049915000.019382,777922.22,4.039999999999964,417.7379999999994,9.308000000000037,7934.980606060606,1218,512037563.2187976,785595.0,2.0,785595.0,512037563.2187976,3456.0,271.19999999999993,1743.9269293924467,6049903999.862133,777921.38,4.169999999999959,405.8710000000016,8.44399999999997,7934.983030303029,0.11822660098522167,0.0,0.004901960784313725,0.0,0.0,0.0,0.8817733990147784,0.0
2001:b400:e737::/48,2922,281943958.87591356,468071.0,13.0,468071.0,281943958.87591356,3706.5999999999985,323.0,2287.2416153319646,1992894193.198589,446533.53,6.820000000000164,619.5779999999947,9.0,4727.363636363636,2914,282710374.98149604,468071.0,13.0,468071.0,282710374.98149604,3714.699999999998,322.95,2291.7460535346604,1992614794.302569,446502.09,7.0,612.0939999999949,9.041000000000002,4727.363636363636,0.10947151681537405,0.0,0.0027378507871321013,0.0,0.0,0.0,0.890528483184626,0.0
2409:408c:8284::/48,1251,47732973.70560659,192160.0,12.0,192160.0,47732973.70560659,3481.0,247.5,1353.183852917666,340552099.6152433,184594.0,4.0,234.1999999999994,7.0,1940.3636363636363,1251,47732973.70560659,192160.0,12.0,192160.0,47732973.70560659,3481.0,247.5,1353.183852917666,340552099.6152433,184594.0,4.0,234.1999999999994,7.0,1940.3636363636363,0.007993605115907274,0.0,0.019184652278177457,0.6195043964828137,0.0,0.0,0.3533173461231015,0.0
2404:3100:144b::/48,6876,246113566.93788692,778766.0,3.0,778766.0,246113566.93788692,4168.5,213.25,2046.7102966841187,5751795901.281847,758583.25,5.0,620.3749999999966,8.0,7865.861111111111,6874,246184701.16503134,778766.0,3.0,778766.0,246184701.16503134,4169.899999999992,213.0,2047.059790514984,5751783486.361349,758582.47,5.0,614.1160000000064,8.0,7865.861313131312,0.19290078556881002,0.0,0.00029086678301337986,0.0,0.0,0.6782077393075356,0.12889147512365434,0.0
2409:408c:1d3c::/48,1593,17273800.98032077,140376.0,8.0,140376.0,17273800.98032077,3378.0,227.0,1091.3364720652855,175749265.66828278,132602.64000000004,5.0,213.47999999999962,7.816000000000019,1417.5959595959596,1593,17273800.98032077,140376.0,8.0,140376.0,17273800.98032077,3378.0,227.0,1091.3364720652855,175749265.66828278,132602.64000000004,5.0,213.47999999999962,7.816000000000019,1417.5959595959596,0.009416195856873822,0.0,0.004394224733207784,0.6227244193345888,0.0,0.0,0.3634651600753296,0.0
2a02:9130:90bc::/48,317,56478731.723512016,107600.0,9.0,107600.0,56478731.723512016,3862.799999999992,222.0,1372.8927444794954,101312153.1238172,100695.08000000006,1.599999999999909,502.20399999999455,4.996000000000015,1086.689696969697,317,56478731.723512016,107600.0,9.0,107600.0,56478731.723512016,3862.799999999992,222.0,1372.8927444794954,101312153.1238172,100695.08000000006,1.599999999999909,502.20399999999455,4.996000000000015,1086.689696969697,0.0914826498422713,0.0,0.0,0.0,0.0,0.0,0.9085173501577287,0.0
2001:14bb:ce::/48,7135,89000991.78970301,434654.0,2.0,434654.0,89000991.78970301,3698.0,252.0,1471.591871058164,1829977057.8687954,427864.56,9.0,171.12399999999892,11.0,4389.727272727273,6977,90988943.61838251,434652.0,15.0,434652.0,90988943.61838251,3707.2,255.0,1492.4235344704027,1829721029.6925442,427834.92,8.0,168.78000000000026,10.843999999999937,4389.69696969697,0.1282786297835746,0.0035832019492618604,0.05073580939032936,0.5403468539486885,0.00014332807797047442,0.0,0.29840905833452774,0.02717391304347826
2a00:801:7bd::/48,768,1486388.83341302,9325.0,12.0,9325.0,1486388.83341302,3635.95,210.1,1098.9049479166667,113113.87471276405,2363.760000000004,4.590000000000032,447.00599999999986,11.331000000000007,93.72727272727273,767,1487416.7522391188,9325.0,12.0,9325.0,1487416.7522391188,3636.1,209.79999999999998,1099.993481095176,113099.38514306709,2364.480000000003,4.659999999999968,446.33199999999937,11.539999999999946,93.72727272727273,0.05345501955671447,0.0,0.0013020833333333333,0.4641460234680574,0.0,0.0,0.48239895697522817,0.0
2402:1980:8337::/48,2071,90148794.15638417,422338.0,0.0,422338.0,90148794.15638417,1774.0,236.0,1101.3577981651376,1737987472.083497,416958.49999999994,5.100000000000023,48.66999999999978,8.54999999999997,4265.564646464646,124,8451150.874349635,31131.0,5.0,31131.0,8451150.874349635,3547.1999999999994,270.15,1338.1129032258063,6630444.620372472,25770.68,0.8999999999999773,307.64999999999435,5.865000000000054,314.29949494949494,0.6693548387096774,0.0,0.944954128440367,0.0,0.0,0.0,0.25,0.0
2402:1980:47a::/48,2056,78313202.32070775,294089.0,20.0,294089.0,78313202.32070775,1765.25,256.0,1150.2422178988327,837883698.5432049,289511.7,4.0,42.005000000000045,8.549999999999955,2970.0348484848487,120,6836264.194166665,20350.0,5.0,20350.0,6836264.194166665,3497.25,172.34999999999997,1337.65,856801.1677670858,5595.550000000044,1.960000000000008,460.84900000000357,5.94699999999999,205.49161616161615,0.675,0.0,0.9445525291828794,0.0,0.0,0.0,0.275,0.0
